Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
DKD,X15,PoS,30284196.369129,90000000.0,-0.18164060664663337,1.4100936167367122,-0.3057276511369085,0,Dekado
LYNX,Scrypt,HPoW,77872059787.8998,92000000000.0,2.239858629065813,0.26832149740681405,-0.5158599776082862,0,Lynx
POSQ,Quark,PoS,2716264.95302831,650000000.0,-0.33006519463682454,1.2554024900790595,-0.12101686768290741,0,Poseidon Quark
BWS,SHA-256,PoS,57811001.000889,100262205.0,-0.2572602916034629,0.5325512513731647,-0.041028742599625585,0,BitcoinWSpectrum
MUSE,DPoS,PoS,18194936.0,18081806.0,1.019894648838351,1.941431700130685,-0.09057031070012729,0,Muse
XMN,X16R,PoW,8125865.02097646,22075700.0,-0.18529450598638642,-1.2328067904533284,0.2891191554692916,3,Motion
PLUS1,HMQ1725,PoW,8645406.16776286,21000000.0,-0.16176157891270299,-2.0185150360666038,0.4605988470717163,3,PlusOneCoin
AXE,X11,PoW,4993030.69736615,21000000.0,-0.2204736025803139,-0.9637598663233272,0.10339481541732597,3,Axe
TRVC,X16R,PoW/PoS,36923120.6205934,82546564.0,-0.3470210725798771,0.8334866853816607,-0.3169380950064975,0,Trivechain
DTEM,Quark,PoS,7082392.24744494,21000000.0,-0.33447906442187314,1.2558472516513215,-0.12100569281437547,0,Dystem
GIC,Quark,PoW/PoS,5919489.76813523,5151000.0,-0.3872172052729285,1.5401187945735029,-0.48989408193110046,0,Giant
PNY,Scrypt,PoS,1042012.45227735,16880000000.0,-0.1712993537912004,0.7503736447979354,-0.2650268581821421,0,Peony Coin
ABS,Lyra2REv2,PoW/PoS,13332617.9413708,52500000.0,-0.35050905750571837,0.7646783719938558,-0.3471969837388912,0,Absolute Coin
VITAE,Quark,PoS,66053877.6256106,100000000.0,-0.3331958346047025,1.255789931871904,-0.12102955759337113,0,Vitae
HEX,Scrypt,PoW,1416663.06600024,22105263.0,-0.18112695607607637,-1.0197800395324945,-0.02752734219218611,3,HexCoin
TPC,Scrypt,PoW/PoS,5403802.49590733,1000000000.0,-0.33664153656327417,1.045865184389005,-0.6335939321914168,0,TPCash
WEBC,CryptoNight-V7,PoW,15580199.3087496,1750000000.0,-0.13059984995831578,-2.168183646474802,0.47111286738911234,3,Webchain
RYO,Cryptonight-GPU,PoW,4890897.0,88188888.0,-0.1630061257894811,-2.234128316833135,0.2744135437359956,3,Ryo
URALS,XEVAN,PoW,14746153.0962884,210000000.0,-0.15647960966251048,-0.5040162946361966,0.13188640332561968,3,Urals Coin
QWC,CryptoNight Heavy,PoW,99553110528.8022,184470000000.0,3.095303628332899,-2.23830423095032,0.5569582941874026,3,Qwertycoin
ARE,X11,PoS,19269509.94,55000000.0,-0.3299546542300376,0.8182923824398591,-0.13376726461064303,0,ARENON
EUNO,X11,PoW/PoS,30771125.9760867,50000000.0,-0.38246065601782964,1.1025559417290896,-0.502660654153271,0,EUNO
MMO,Scrypt,PoS,107763867.917675,260000000.0,-0.2880324154308251,0.7621257443934835,-0.26472832385102846,0,MMOCoin
KETAN,PoS,PoS,9327131.59708692,210000000.0,-0.3363796090488689,1.3327124085363817,0.0388452550099523,0,Ketan
PPAI,SHA-256,PoW,2100000000.0,2100000000.0,-0.10815211788815524,-1.250989809938703,0.19531582145517384,3,Project Pai
XDNA,Keccak,PoW/PoS,4672513.84432375,366000000.0,-0.34605912344437395,0.9340904797640983,-0.34815495618774633,0,XDNA
PAXEX,X11,PoS,4504639.0,100000000.0,-0.3298158582372746,0.8182609176240551,-0.1337626100803828,0,PAXEX
AZART,X11,PoW,5015881.37315389,25000000.0,-0.22044491362340776,-0.9637626959369116,0.10339472525173381,3,Azart
TSC,Scrypt,PoW/PoS,1059954080.43439,18000000000.0,-0.20298897154497766,1.0338158504138057,-0.6343384472013105,0,ThunderStake
KCASH,SHA-512,Zero-Knowledge Proof,1000000000.0,1000000000.0,0.020454162199531802,0.8491516179514657,-0.19457201400895005,0,Kcash
XCG,X16R,PoW,9753753.61515394,100000000.0,-0.18472113082700214,-1.2328619433683186,0.2891169526137465,3,Xchange
AAC,ECC 256K1,DPOS,1000000000.0,1000000000.0,-0.39336039759932406,2.9719699892305855,9.37628218623892,1,Acute Angle Cloud
CRYP,Equihash,PoW,4235111504.0,7600000000.0,-0.030390502451319266,-2.187789350246629,0.23138285649779497,3,CrypticCoin
BTXC,XEVAN,PoS,6787405.18013774,50000000.0,-0.26761079107953883,1.2781737084177487,-0.10526333089770089,0,Bettex coin
ACM,Lyra2Z,PoW,13634850.0,84000000.0,-0.15758884241351964,-2.1369440413789413,0.3871682410172481,3,Actinium
BSV,SHA-256,PoW,17992514.6469233,21000000.0,-0.1484134857176873,-1.2494683588042041,0.19614389901964793,3,Bitcoin SV
BITM,XEVAN,Pos,208515864.367343,70000000000.0,0.48325884422082593,1.651422588662101,-0.059660254050611435,0,BitMoney
JMC,X11,PoS,17209923728.3266,0.0,-0.11983301141308887,0.8179097681965293,-0.1402534530014128,0,Junson Ming Chan Coin
FRED,CryptoNight,PoW,1867054873.28397,8080000000.0,0.3820612221567633,-2.265586845153043,0.5000508853019155,3,FREDEnergy
HERB,Quark,PoW/PoS,35312185.7437239,54000000.0,-0.3865103305428822,1.5400835247604974,-0.4899061697919934,0,HerbCoin
UMO,Blake,PoW,1578281.31341127,105120001.44,-0.1460799863431971,-2.0117321431219355,0.5470051257608621,3,Universal Molecule
LIT,Blake,PoW,15846721.2482747,25228800.0,-0.1464726687004156,-2.0116759888666427,0.5470013698483815,3,Lithium
PIRATE,Equihash,PoS,13475920.0,105000000.0,-0.245216520053674,-0.40030825164457173,-0.0040272164886430975,3,PirateCash
EXO,Exosis,PoW,406091.925,21000000.0,-0.14539105529265786,-2.140798616963512,0.5178953802510952,3,Exosis
BLTG,Scrypt,PoW,35284717.173946,120000000.0,-0.18001694055508796,-1.0198501073318627,-0.02754211876382503,3,Block-Logic
OWC,Scrypt,PoW/PoS,14777549.3940764,21000000.0,-0.34347988352494097,1.0465573653373934,-0.6335775121149642,0,Oduwa
BEAM,Equihash,PoW,35687520.0,262800000.0,-0.1339264269504519,-2.182497048198217,0.23311718392413147,3,Beam
GALI,Quark,PoW/PoS,18265011.2486006,19035999.0,-0.3869674100389472,1.540108671511601,-0.4898990238663613,0,Galilel
BTH,Equihash,PoW,25150787.5,30886000.0,-0.13570257597480076,-2.1823327655722053,0.23312588791760538,3,Bithereum
CSPN,Quark,PoS,1934701.67524713,13370000.0,-0.3345962921202841,1.255852774291506,-0.12100359466669297,0,Crypto Sports
CREDIT,Scrypt,PoW/PoS,30825710000.0296,74800000000.0,0.5649244083793513,0.9929134393310545,-0.6467291770759964,0,Credit
SLC,QuBit,PoW,12925790.4226959,100000000.0,-0.18083846550519966,-1.4699176485759458,0.31661916215304986,3,SLICE
DASHP,X11,PoS,715659.44237941,19700000.0,-0.3304325704476135,0.8183178037743296,-0.13375954325480502,0,Dash Platinum
NSD,Scrypt,PoW/PoS,20546528.2059957,84000000.0,-0.34296179426244155,1.0465126662931334,-0.6335809734705966,0,Nasdacoin
BEET,XEVAN,PoW/PoS,198938144.363399,500000000.0,-0.31467307188235843,1.5621110333907757,-0.47423416820166636,0,Beetle Coin
TTN,SHA-256D,PoW/PoS,896361168.0,5000000000.0,-0.29234531173757966,1.848082124960003,-0.7436601934300731,0,Titan Coin
AWR,X11,PoW/PoS,15420234.5389336,420000000.0,-0.3800207941832099,1.102294630702881,-0.5026624037888106,0,Award
BLAST,SHA-256,PoW,52293836.6277958,64000000.0,-0.14768804248914766,-1.2494996121932316,0.1961300780051627,3,BLAST
XRC,X13,PoW,1170292.5,2100000.0,-0.10158830872412469,-0.43161895503689895,-0.05584918378809767,3,Bitcoin Rhodium
GLT,SHA-256,PoW,84613099.9999955,168000000.0,-0.14655363174771047,-1.249573960044941,0.19611576144785584,3,GlobalToken
INSN,X11,PoW/PoS,23775960.3207514,30000000.0,-0.38268836265962186,1.1025702585165338,-0.502657606646459,0,Insane Coin
ALX,DPoS,DPoS,1000000000.0,1000000000.0,3.723931768847342,2.5345828973259645,-0.15536087937337176,0,ALAX
LDOGE,Scrypt,PoW/PoS,15318887081.0146,35000000000.0,0.09236102071981199,1.0214427458310056,-0.6400659557426099,0,LiteDoge
SLR,Scrypt,PoW,55565076.3863525,98100000000.0,0.516113132264668,-1.089148264876118,-0.029547151575781076,3,SolarCoin
TRK,X11,PoW/PoS,242574105.22384,0.0,-0.3802220861387458,1.102586111499872,-0.5027395638565645,0,TruckCoin
UFO,NeoScrypt,PoW,3824685012.0,4000000000.0,-0.09754879058256484,-1.594592305317464,0.24550258412070197,3,UFO Coin
OC,Scrypt,PoW/PoS,3537150.0,200000000.0,-0.3423462218008705,1.0464310408166528,-0.6335769192976436,0,OrangeCoin
BLC,Blake,PoW,23356790.1494191,7000000000.0,-0.09684390083500782,-2.016609172860838,0.5468563509573642,3,BlakeCoin
BITS,Scrypt,PoW/PoS,20576532.0,54256119.0,-0.3431726763152625,1.046533702313522,-0.6335803784468678,0,BitstarCoin
NEOS,SHA-256,PoS,4392258.24647793,21000000.0,-0.2584773862367762,0.5326086204476735,-0.04100696793730247,0,NeosCoin
HYPER,Scrypt,PoW/PoS,9631199.99309942,0.0,-0.3436920523284081,1.0465723440553052,-0.6335751419181462,0,HyperCoin
PINK,X11,PoW/PoS,436353624.490312,500000000.0,-0.37429797099541795,1.1022277283777266,-0.5028228840420808,0,PinkCoin
CESC,Scrypt,PoW,780210700.0,1000000000.0,-0.16464476187114313,-1.0204907645918222,-0.027841173933942576,3,Crypto Escudo
ADC,Scrypt,PoW/PoS,980732528.97974,10500000000.0,-0.25722622329703276,1.039122267834699,-0.6341556591501782,0,AudioCoin
NKA,SHA-256,PoW/PoS,17939725045.334,190000000.0,-0.09025702855844145,0.8163096247415706,-0.41666789624458167,0,IncaKoin
PIGGY,X11,PoW/PoS,494240666.028571,1000000000.0,-0.3700379596949094,1.1018726773303178,-0.5028549219108309,0,Piggy Coin
CRW,SHA-256,PoW,22986929.0854247,42000000.0,-0.14820317747014755,-1.2494833337966798,0.1961415861591668,3,Crown Coin
GEN,Scrypt,PoW/PoS,60000000.0,15000000.0,-0.342968714888632,1.0465605000657696,-0.6335944555881439,0,Genstake
SMLY,Scrypt,PoW,29583989322.9213,50000000000.0,0.5360906846475882,-1.0558529341435405,-0.03970987082809942,3,SmileyCoin
MI,Scrypt,PoW/PoS,404316475.545465,400000000.0,-0.33601792602511843,1.0462797610692325,-0.6337322401968187,0,XiaoMiCoin
GRS,Groestl,PoW,73298203.8873662,105000000.0,-0.20145566143981847,-1.2268636152635097,0.12340618227579875,3,Groestlcoin
CPC,X11,PoW/PoS,201364327.427503,208000000.0,-0.37924945538906596,1.1024400111900126,-0.5027282525506085,0,CapriCoin
CLUB,Scrypt,PoW/PoS,103621876.167052,160000000.0,-0.34140470168025167,1.0464568772785332,-0.6336138732690003,0, ClubCoin
RADS,PoS,PoS,3821245.74150193,9000000.0,-0.33787459164903116,1.3328547034680291,0.03885143029168859,0,Radium
BTA,Scrypt,PoW,5052555.91981545,5000000.0,-0.18120391830537988,-1.0197680307592216,-0.02752836558361161,3,Bata
PAK,Scrypt,PoW,69684455.4387001,182000000.0,-0.17915534876232597,-1.0198948011371645,-0.027556364244175256,3,Pakcoin
CRB,X11,Proof of Trust,16901016.6609755,16504333.0,-0.34765305723971335,0.39762840847410263,-0.20465511523754706,0,Creditbit 
OK,SHA-256,PoW/PoS,74676064.9488608,105000000.0,-0.30963145342734844,0.8168077919657609,-0.40992435467982385,0,OKCash
LSK,DPoS,DPoS,120012140.0,159918400.0,3.7071891694269263,2.5351986334742027,-0.15501166909361752,0,Lisk
XHI,Scrypt,PoS,10000244677.7002,10008835635.0,-0.09765268206637966,0.7549881875308835,-0.26866022671465756,0,HiCoin
XWC,Scrypt,PoW/PoS,252005564.19257,300000000.0,-0.33859331406157933,1.046354222055077,-0.6336727234281858,0,WhiteCoin
FSC,NeoScrypt,PoW/PoS,1120385.00502,60168145.0,-0.33486165961748676,0.47462489757022236,-0.35901933581601586,0,FriendshipCoin
FIII,SHA3-256,DPoC,-5917977547.96773,5000000000.0,-0.5866333757823234,5.22432466319384,8.033645591550071,1,Fiii
J,Multiple,PoW,3332922.5,2800000.0,-0.1194275465495891,-1.8120705616999087,0.46389258572220843,3,JoinCoin
TRI,X13,PoW/PoS,140777.753365,120000.0,-0.2641236699017237,1.634719421354086,-0.661893905312578,0,Triangles Coin
VOLLAR,Equihash+Scrypt,PoW,100000000.0,2100000000.0,-0.1284435682058829,-2.117864313568152,0.5918303180770353,3,Vollar
EOS,DPoS,DPoS,1020544523.0722,0.0,3.7170810683466504,2.5352896568974033,-0.15534824676251463,0,EOS
RCC,Ethash,PoW,24487944.0958204,24487944.0,-0.15646327616624484,-1.988454490032971,0.4302438408889893,3,Reality Clash
OXY,DPoS,DPoS,1122382283.37,0.0,3.7183281470009564,2.5352871598421296,-0.15538667770710887,0,Oxycoin
TCH,SHA-256,PoS,1000000000.0,1000000000.0,-0.23933229805450812,0.5318917974183908,-0.0414026421116043,0,TigerCash
WAVES,Leased POS,LPoS,100000000.0,100000000.0,-0.35419674098292586,4.023362938431098,13.602568625717561,1,Waves
PART,PoS,PoS,9283137.5558676,8634140.0,-0.33781030518767546,1.3328548283021548,0.03884937657283657,0,Particl
BTT,TRC10,DPoS,989988713439.649,990000000000.0,34.13543118772812,0.9024094884035527,-0.9853470170122833,2,BitTorrent
NXT,PoS,PoS/LPoS,1000000000.0,1000000000.0,-0.37124499836304664,1.5760788520601445,0.4099770683741429,0,Nxt
ZEPH,SHA-256,DPoS,1999999995.3056,2000000000.0,2.4650560544482865,1.1250297598769599,-0.10620044569089639,0,ZEPHYR
GAP,Scrypt,PoW/PoS,14931046.1546605,250000000.0,-0.34185158095135715,1.0463953982729677,-0.6335822383394356,0,Gapcoin
BDX,CryptoNight,PoW,980222595.0,1400222610.0,0.32375963346568915,-2.2608407385373033,0.5005217240981112,3,Beldex
ZEN,Equihash,PoW,7296537.5,21000000.0,-0.13599142763750532,-2.1823253357819548,0.2331328271830229,3,Horizen
XBC,Scrypt,PoS,128326.99633965,1000000.0,-0.2911899835880993,0.7623115648103125,-0.2646824251072623,0,BitcoinPlus
